id,text,difficulty,max_rank,rank,topics
6877360,Do you have to wear a helmet when you're working?,C1,6917,1391,
11660002,Stefan refuses to go there.,C1,6955,1392,negation
11994550,Everyone will be glad if you stay here. We'll certainly be needing you.,C1,6938,1393,
11886546,Remember to remove any trash from the cup holders.,C1,6918,1394,polite requests & manners
2358960,I've always wanted to live in a mansion.,C1,6933,1395,
12065315,Our paths rarely cross anymore.,C1,6945,1396,"possession (my, your, his)"
12576481,It's my nerves.,C1,6939,1397,"possession (my, your, his)"
12857385,The pilot had nerves of steel.,C1,6939,1398,
8514501,She refuses to take orders from him.,C1,6955,1399,negation
11503549,Even the teachers noticed David's progress and praised him.,C1,6950,1400,in the classroom
11169313,The lamb is gone now.,C1,6930,1401,animals
247563,Our paths have crossed very often.,C1,6945,1402,"possession (my, your, his)"
12256170,The question of IT security has high stakes.,C1,6962,1403,
3904409,We've got to warn her.,C1,6976,1404,
3904384,Did you warn her?,C1,6976,1405,
11217076,We were praised.,C1,6950,1406,
239521,I heard the front door slam.,C1,6961,1407,
5904795,I'm not tall enough to reach the top shelf.,C1,6960,1408,negation
10283042,Do student apartments include meals?,C1,6985,1409,in the classroom
10648450,The rider mounted a horse.,C1,6957,1410,animals
12263970,Did you turn in your resignation?,C1,6956,1411,
1545801,We gotta have all the data in there.,C1,6968,1412,
7409605,They said this belonged to them.,C1,6990,1413,"possession (my, your, his),personal pronouns"
11958831,The adaptation impressed the audience.,C1,6982,1414,
7384021,She said that this belonged to her.,C1,6990,1415,"possession (my, your, his),personal pronouns"
1628320,I feel good after a workout.,C1,6978,1416,emotions
6526264,I wasn't tall enough to reach the books on the top shelf.,C1,6960,1417,negation
6581084,You need a new starter.,C1,6963,1418,
11891996,Keep the cat away from any open flames or hot surfaces.,C1,6967,1419,
12667522,I gotta go!,C1,6968,1420,
1582100,He's the king's most trusted advisor.,C1,6983,1421,
12665881,I let him do what he desires.,C1,7006,1422,
10011478,Yanni jacked the car up to change a tire.,C1,6970,1423,
11201166,Subscribe to help the channel grow.,C1,6965,1424,
2389049,I'm sticking my leg out.,C1,6964,1425,
8910351,He is totally and utterly devoted to his studies.,C1,6974,1426,
273240,Fewer people have come to wear hats after the war.,C1,7017,1427,
8340943,How many hats do you have?,C1,7017,1428,numbers & counting
6445248,Who is the goddess of love?,C1,7013,1429,
4496408,Attitudes sure have changed.,C1,6986,1430,
10158437,Yanni lost his hard disk.,C1,7008,1431,
1315255,There aren't many known ruins from this civilization.,C1,6998,1432,negation
272394,A baby has delicate skin.,C1,7003,1433,
7126770,It's a very delicate balance.,C1,7003,1434,
11889896,Keep a workout journal to track your progress.,C1,6978,1435,
9930370,We're attorneys.,C1,6987,1436,
12634857,They matched colors perfectly.,C1,7029,1437,colors & shapes
12987659,I formally deny it.,C1,7011,1438,
8462074,"Do you know what creativity is? ""I've heard that word before.""",C1,7001,1439,
11421167,He experienced intense disappointment.,C1,7007,1440,emotions
7364529,He didn't hide his disappointment.,C1,7007,1441,emotions
2449403,He wanted a back massage.,C1,7028,1442,
12777011,They evaluate team productivity.,C1,7010,1443,
12626460,Mark instantly knew that he messed up.,C1,7030,1444,
8793309,I participated in the debate.,C1,7041,1445,
246535,"I trust that, in the long run, I will not be a loser.",C1,7026,1446,future plans & goals
3903514,I can try reasoning with them.,C1,7049,1447,
7406027,They're holding packages in their hands.,C1,7038,1448,
953175,Did you give a copy of the disk to anyone?,C1,7008,1449,
10913109,The airline is privately owned.,C1,7045,1450,
7156670,Tom knows he messed up.,C1,7030,1451,
2738413,I don't understand your reasoning.,C1,7049,1452,negation
54810,Prizes will be awarded at the end of the contest.,C1,7046,1453,
11739679,He massages her feet after work.,C1,7028,1454,
10209309,When does the boat set sail?,C1,7054,1455,
9938204,I've participated in various activities.,C1,7041,1456,
4062815,Who did you send roses to?,C1,7052,1457,
266122,I bought a bottle of beer at the liquor store.,C1,7025,1458,shopping & prices
7374893,Mary is waiting to pick her nephew up.,C1,7034,1459,family & relationships
4134516,Who taught you how to sail?,C1,7054,1460,
9178492,He's the son of my sister. He's my nephew.,C1,7034,1461,family & relationships
25326,"If I were to be born again, I would be a musician.",C1,7032,1462,future plans & goals
5726131,We struggled with it for a while.,C1,7066,1463,
10291126,This book is the smallest of all.,C1,7063,1464,
4133464,Why do you want to change shifts?,C1,7061,1465,
2169283,"Our teacher is someone who likes precision, and always demands precise answers of her students.",C1,7042,1466,in the classroom
48652,The piece was arranged for piano and orchestra.,C1,7036,1467,
3104616,I urged him to quit smoking.,C1,7079,1468,
7497666,She struggled.,C1,7066,1469,
12112431,I love roses.,C1,7052,1470,polite requests & manners
40853,We have a visitor right now. Would you mind waiting for a while?,C1,7080,1471,polite requests & manners
7902696,The water is transparent.,C1,7073,1472,
1983479,He's secretly in love with her.,C1,7056,1473,
5219477,The actress denied the rumors.,C1,7053,1474,
562466,Participation is voluntary and free of charge.,C1,7083,1475,
54345,Please accept my sympathies.,C1,7067,1476,animals
8440224,What are the differences between dogs and wolves?,C1,7087,1477,animals
11887898,"You'll feel more relaxed in a clean room, trust me.",C1,7050,1478,
9984812,Yanni raised his arm up and stuck up his thumb.,C1,7071,1479,
248988,We survived by sheer luck.,C1,7060,1480,
1315829,He secretly showed me her photograph.,C1,7056,1481,
8991890,The old woman cooked up the salmon.,C1,7055,1482,
12898563,I worked extra shifts.,C1,7061,1483,
24920,Let's try to arrange something.,C1,7095,1484,
267670,The wheat is ready for harvest.,C1,7084,1485,
8080478,Wipe the dust off the table.,C1,7086,1486,
2744349,"I'm expecting a visitor, so I can't go out now.",C1,7080,1487,
7208749,Sami knows what teenagers do.,C1,7069,1488,
3368869,Teenagers are often embarrassed to be seen in public with their parents.,C1,7069,1489,
301208,He was taken on by a large firm as a clerk.,C1,7108,1490,
9211705,Her hearing is particularly acute.,C1,7091,1491,
13402774,That's why he behaves that way.,C1,7097,1492,
5643095,I've never been a betting man.,C1,7098,1493,
11886450,Wipe your feet before getting into the car.,C1,7086,1494,
12982890,Do they behave differently from each other?,C1,7097,1495,likes & dislikes
4666927,I'd rather go camping.,C1,7102,1496,negation
13043073,This water isn't transparent.,C1,7073,1497,negation
8213644,The store clerk said my computer was not ready yet.,C1,7108,1498,future plans & goals
1030607,I wonder when they'll come out with a cell phone in a wrist watch.,C1,7088,1499,"negation,likes & dislikes"
5360405,I don't want to eat that banana.,C1,7096,1500,"likes & dislikes,negation"
2360219,I haven't reached any conclusions.,C1,7109,1501,negation
12847515,She signed a non-disclosure agreement.,C1,7121,1502,asking for help
2891260,How can you be contacted?,C1,7111,1503,asking for help
9189980,Traffic has gone down considerably.,C1,7110,1504,
568412,This banana went bad.,C1,7096,1505,directions & locations
5386028,"Across the bridge, there is a little cottage.",C1,7112,1506,directions & locations
6237654,A lot of people criticized me for doing that.,C1,7114,1507,polite requests & manners
4823378,Could I borrow your notes?,C1,7101,1508,polite requests & manners
12637780,He decreased its value.,C1,7117,1509,
12908498,I haven't been camping since.,C1,7102,1510,
248686,We criticized her for her behavior.,C1,7114,1511,
8895616,It's distinctive.,C1,7123,1512,
13216110,You inspire others to eat more fruits.,C1,7142,1513,likes & dislikes
3918678,I contacted her.,C1,7111,1514,
5649355,The champion has successfully defended his title.,C1,7118,1515,
277813,I dashed out just after breakfast.,C1,7116,1516,
3220461,If he wins the lottery he will be set for life.,C1,7154,1517,future plans & goals
13386589,Where's the outlet?,C1,7163,1518,asking for help
8503709,It was a moment to pause.,C1,7166,1519,
8560325,I dragged myself out of bed.,C1,7126,1520,
8831804,The woman bought a lot of flour and sugar.,C1,7135,1521,shopping & prices
9036633,He worked hard to pass the exams.,C1,7133,1522,
61463,The locals around here really live at a relaxed pace.,C1,7153,1523,
35507,"Will you have another slice of pie? ""Yes, please.""",C1,7180,1524,polite requests & manners
251074,My car is at your disposal.,C1,7122,1525,"possession (my, your, his)"
1370515,They dragged their boat onto the beach.,C1,7126,1526,
247860,We are grateful to you for your kindness.,C1,7151,1527,
9925980,It's proving to be a difficult matter.,C1,7171,1528,
2721686,They won prizes in the spelling competition.,C1,7181,1529,
3281647,I want this puppy.,C1,7174,1530,likes & dislikes
7443063,They know they'll be punished.,C1,7173,1531,
37745,I wonder if you would kindly introduce us to someone.,C1,7150,1532,polite requests & manners
7800715,I have passed all my exams.,C1,7133,1533,
3731512,What's this vaccine for?,C1,7188,1534,
6423722,Mary wished she had studied harder.,C1,7191,1535,
13227364,She wonders if he knows what truth means.,C1,7192,1536,
13236280,Variations in thought inspire creativity and innovation.,C1,7142,1537,
8520766,He interviewed her.,C1,7145,1538,
268513,The information seems to have leaked out.,C1,7152,1539,
11220205,We were treated very kindly.,C1,7150,1540,
7736067,Would you like another slice of pie?,C1,7180,1541,polite requests & manners
2820747,There was a brief pause and then the music began.,C1,7166,1542,
8480034,He's a survivor.,C1,7185,1543,
302457,He didn't like to be punished.,C1,7173,1544,"negation,likes & dislikes"
6604214,The locals were friendly.,C1,7153,1545,
2349858,The results that you get depend on the values of the parameters that you set.,C1,7165,1546,
322754,The main thing that dreams lack is consistency.,C1,7209,1547,
9030766,I am a dancer.,C1,7213,1548,personal pronouns
11652842,The door finally cracked open.,C1,7211,1549,
10735964,We took advantage of the good weather and painted our barn.,C1,7198,1550,
12733017,He complained about not finding work.,C1,7207,1551,
12480091,You can only buy the medicine with a prescription.,C1,7169,1552,shopping & prices
8515990,He said he wished he'd given flowers to her.,C1,7191,1553,
11588062,"How do I get to the cathedral? ""It's down this road.""",C1,7202,1554,directions & locations
4084633,How do you find the volume of a cylinder?,C1,7212,1555,
10218073,This newspaper has a lot of subscribers.,C1,7183,1556,
306257,They clustered around the fire.,C1,7206,1557,
39811,"It's a good paper, apart from a few spelling mistakes.",C1,7181,1558,
12871259,She was digging.,C1,7217,1559,basic verbs & actions
10177186,The boat docked on the shore.,C1,7218,1560,
49468,Who was the leader of the expedition?,C1,7222,1561,
8582155,I think that I'm going deaf.,C1,7214,1562,
3551289,It's too late to shut the barn door when the horse has already run off.,C1,7198,1563,
3862025,This huge dam is an incredible feat of construction.,C1,7227,1564,
7388862,She's deaf in her right ear.,C1,7214,1565,
7388452,She has to pay her own debts.,C1,7215,1566,
11654703,I don't know how he managed such a feat.,C1,7227,1567,
1462066,All life is based on chemistry and all living things are composed of chemical compounds.,C1,7208,1568,
5358240,Expressing your feelings is not a sign of weakness.,C1,7223,1569,
12885808,We praised his honesty.,C1,7234,1570,
7822352,He is an entrepreneur.,C1,7219,1571,
12637757,Their intention is evident.,C1,7220,1572,
55355,So far we have had no news as to which route the expedition has taken.,C1,7222,1573,
283937,His honesty is beyond doubt.,C1,7234,1574,"possession (my, your, his)"
8478545,He's in denial.,C1,7216,1575,emotions
10861461,"After infant school, she went to junior school.",C1,7236,1576,
273193,A vast plain extends beyond the river.,C1,7224,1577,
12562330,I hope they're still mates.,C1,7248,1578,
3385962,Was that an insult?,C1,7240,1579,
8673623,Is there any way to offset those costs?,C1,7256,1580,
1884973,So here is where the dog has been digging!...,C1,7217,1581,
319526,There was a neat pile of books in the corner of the room.,C1,7251,1582,
2510744,I'm on the interstate.,C1,7242,1583,
11468104,He had no expectation of winning.,C1,7221,1584,
7782722,The nurse will give me an injection.,C1,7238,1585,
310811,She has a great liking for rich foods.,C1,7245,1586,likes & dislikes
11430249,They finished praying.,C1,7265,1587,
9054011,We propose to deal with this subject in the following chapter.,C1,7269,1588,
3989566,Dan didn't even negotiate the price.,C1,7252,1589,
12990547,You can never achieve perfection.,C1,7260,1590,
321747,I like instrumental music.,C1,7239,1591,likes & dislikes
12775157,Do you focus on progress or perfection?,C1,7260,1592,
